nome;nome_en;categoria;slug;immagine;immagine_thumbnail;video;popolarita
Croci Basse ai Cavi;Cable Low Fly;Petto;croci-basse-ai-cavi;https://apilyfta.com/static/GymvisualPNG/01791101-Cable-Low-Fly_Chest-FIX.png;https://apilyfta.com/static/GymvisualPNG/01791101-Cable-Low-Fly_Chest-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/01791201-Cable-Low-Fly_Chest-FIX2_.mp4;80161
Alzate Laterali alla Macchina;Lever Lateral Raise;Spalle;alzate-laterali-alla-macchina;https://apilyfta.com/static/GymvisualPNG/05841101-Lever-Lateral-Raise_shoulder.png;https://apilyfta.com/static/GymvisualPNG/05841101-Lever-Lateral-Raise_shoulder_small.png;https://apilyfta.com/static/GymvisualMP4/05841201-Lever-Lateral-Raise_shoulder.mp4;77438
Adduzione Anca da Seduto alla Macchina;Lever Seated Hip Adduction ;Anche/Glutei;adduzione-anca-da-seduto-alla-macchina;https://apilyfta.com/static/GymvisualPNG/36121101-Lever-Seated-Hip-Adduction-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/36121101-Lever-Seated-Hip-Adduction-(female)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/36121201-Lever-Seated-Hip-Adduction-(female)_Thighs.mp4;77281
Curl ai Cavi;Cable Curl;Bicipiti;curl-ai-cavi;https://apilyfta.com/static/GymvisualPNG/08681101-Cable-Curl-(male)_Upper-Arms-FIX.png;https://apilyfta.com/static/GymvisualPNG/08681101-Cable-Curl-(male)_Upper-Arms-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/08681201-Cable-Curl-(male)_Upper-Arms-FIX_.mp4;74786
Leg Press 45° alla Pressa;Sled 45° Leg Press;Anche/Glutei;leg-press-45-alla-pressa;https://apilyfta.com/static/GymvisualPNG/07391101-Sled-45-Leg-Press_Hips.png;https://apilyfta.com/static/GymvisualPNG/07391101-Sled-45-Leg-Press_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/07391201-Sled-45-degrees-Leg-Press_Hips-FIX_.mp4;73636
Hack Squat alla Pressa;Sled Hack Squat ;Quadricipiti;hack-squat-alla-pressa;https://apilyfta.com/static/GymvisualPNG/23841101-Sled-Hack-Squat-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/23841101-Sled-Hack-Squat-(female)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/23841201-Sled-Hack-Squat-(female)_Thighs.mp4;73244
Camminata su Tapis Roulant;Walking on Treadmill;Cardio;camminata-su-tapis-roulant;https://apilyfta.com/static/GymvisualPNG/22591101-Walking-on-Treadmill_Cardio.png;https://apilyfta.com/static/GymvisualPNG/22591101-Walking-on-Treadmill_Cardio_small.png;https://apilyfta.com/static/GymvisualMP4/22591201-Walking-on-Treadmill_Cardio.mp4;73176
Curl Bicipiti su Panca Inclinata con Manubri;Dumbbell Incline Biceps Curl;Bicipiti;curl-bicipiti-su-panca-inclinata-con-manubri;https://apilyfta.com/static/GymvisualPNG/03151101-Dumbbell-Incline-Biceps-Curl_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/03151101-Dumbbell-Incline-Biceps-Curl_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/03151201-Dumbbell-Incline-Biceps-Curl_Upper-Arms.mp4;72247
Stacco Rumeno;Romanian Deadlift;Anche/Glutei;stacco-rumeno;https://apilyfta.com/static/GymvisualPNG/00851101-Barbell-Romanian-Deadlift_Hips.png;https://apilyfta.com/static/GymvisualPNG/00851101-Barbell-Romanian-Deadlift_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/00851201-Barbell-Romanian-Deadlift_Hips_.mp4;71539
Dip da Seduto alla Macchina;Lever Seated Dip;Tricipiti;dip-da-seduto-alla-macchina;https://apilyfta.com/static/GymvisualPNG/14511101-Lever-Seated-Dip_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/14511101-Lever-Seated-Dip_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/14511201-Lever-Seated-Dip_Upper-Arms.mp4;70297
Cross Body Hammer Curl;Cross Body Hammer Curl;Bicipiti;cross-body-hammer-curl;https://apilyfta.com/static/GymvisualPNG/16571101-Dumbbell-Cross-Body-Hammer-Curl-(Version-2)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/16571101-Dumbbell-Cross-Body-Hammer-Curl-(Version-2)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/16571201-Dumbbell-Cross-Body-Hammer-Curl-(Version-2)_Upper-Arms-FIX.mp4;69408
Scrollate con Manubri;Dumbbell Shrug;Schiena;scrollate-con-manubri;https://apilyfta.com/static/GymvisualPNG/04061101-Dumbbell-Shrug_Back-FIX.png;https://apilyfta.com/static/GymvisualPNG/04061101-Dumbbell-Shrug_Back-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/04061201-Dumbbell-Shrug_Back.mp4;67620
Croci;Fly;Petto;croci;https://apilyfta.com/static/GymvisualPNG/03081101-Dumbbell-Fly_Chest-FIX.png;https://apilyfta.com/static/GymvisualPNG/03081101-Dumbbell-Fly_Chest-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/03081201-Dumbbell-Fly_Chest-FIX2_.mp4;67100
Camminata su Tapis Roulant Inclinato;Walking on Incline Treadmill;Cardio;camminata-su-tapis-roulant-inclinato;https://apilyfta.com/static/GymvisualPNG/36661101-Walking-on-Incline-Treadmill_Cardio.png;https://apilyfta.com/static/GymvisualPNG/36661101-Walking-on-Incline-Treadmill_Cardio_small.png;https://apilyfta.com/static/GymvisualMP4/36661201-Walking-on-Incline-Treadmill_Cardio_.mp4;66404
Trazioni Assistite;Assisted Pull-up;Schiena;trazioni-assistite;https://apilyfta.com/static/GymvisualPNG/00171101-Assisted-Pull-up_Back.png;https://apilyfta.com/static/GymvisualPNG/00171101-Assisted-Pull-up_Back_small.png;https://apilyfta.com/static/GymvisualMP4/00171201-Assisted-Pull-up_Back.mp4;66160
Curl alla Panca Scott con Manubri;Dumbbell Preacher Curl;Bicipiti;curl-alla-panca-scott-con-manubri;https://apilyfta.com/static/GymvisualPNG/03721101-Dumbbell-Preacher-Curl_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/03721101-Dumbbell-Preacher-Curl_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/03721201-Dumbbell-Preacher-Curl_Upper-Arms.mp4;65181
Pushdown Tricipiti un Braccio in Piedi ai Cavi;Cable Standing One Arm Tricep Pushdown ;Tricipiti;pushdown-tricipiti-un-braccio-in-piedi-ai-cavi;https://apilyfta.com/static/GymvisualPNG/12271101-Cable-Standing-One-Arm-Tricep-Pushdown-(Overhand-Grip)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/12271101-Cable-Standing-One-Arm-Tricep-Pushdown-(Overhand-Grip)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/12271201-Cable-Standing-One-Arm-Tricep-Pushdown-(Overhand-G.mp4;64453
Rematore Deltoide Posteriore in Piedi ai Cavi;Cable Standing Rear Delt Row ;Spalle;rematore-deltoide-posteriore-in-piedi-ai-cavi;https://apilyfta.com/static/GymvisualPNG/02331101-Cable-Standing-Rear-Delt-Row-(with-rope)_shoulder.png;https://apilyfta.com/static/GymvisualPNG/02331101-Cable-Standing-Rear-Delt-Row-(with-rope)_shoulder_small.png;https://apilyfta.com/static/GymvisualMP4/02331201-Cable-Standing-Rear-Delt-Row-(with-rope)_Shoulder_.mp4;62665
Estensioni Tricipiti in Piedi;Standing Triceps Extension;Tricipiti;estensioni-tricipiti-in-piedi;https://apilyfta.com/static/GymvisualPNG/04301101-Dumbbell-Standing-Triceps-Extension_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/04301101-Dumbbell-Standing-Triceps-Extension_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/04301201-Dumbbell-Standing-Triceps-Extension_Upper-Arms.mp4;62579
Rematore con Busto Flesso con Bilanciere;Barbell Bent Over Row;Schiena;rematore-con-busto-flesso-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/00271101-Barbell-Bent-Over-Row_Back-FIX.png;https://apilyfta.com/static/GymvisualPNG/00271101-Barbell-Bent-Over-Row_Back-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/00271201-Barbell-Bent-Over-Row_Back_.mp4;61907
in Piedi Face Pull (with rope) ai Cavi;Cable Standing Face Pull (with rope);Spalle;in-piedi-face-pull-with-rope-ai-cavi;https://apilyfta.com/static/GymvisualPNG/56561101-Cable-Standing-Face-Pull-(with-rope)_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/56561101-Cable-Standing-Face-Pull-(with-rope)_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/56561201-Cable-Standing-Face-Pull-(with-rope)_Shoulders.mp4;59713
Curl alla Panca Scott alla Macchina;Lever Preacher Curl;Bicipiti;curl-alla-panca-scott-alla-macchina;https://apilyfta.com/static/GymvisualPNG/05921101-Lever-Preacher-Curl_Upper-Arms-FIX.png;https://apilyfta.com/static/GymvisualPNG/05921101-Lever-Preacher-Curl_Upper-Arms-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/05921201-Lever-Preacher-Curl_Upper-Arms-FIX_.mp4;59357
da Seduto Bench Estensione;Seated Bench Extension;Tricipiti;da-seduto-bench-estensione;https://apilyfta.com/static/GymvisualPNG/03891101-Dumbbell-Seated-Bench-Extension_Upper-Arms-FIX.png;https://apilyfta.com/static/GymvisualPNG/03891101-Dumbbell-Seated-Bench-Extension_Upper-Arms-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/03891201-Dumbbell-Seated-Bench-Extension_Upper-Arms_.mp4;59300
da Seduto Gamba Distensioni alla Macchina;Lever Seated Leg Press;Quadricipiti;da-seduto-gamba-distensioni-alla-macchina;https://apilyfta.com/static/GymvisualPNG/22671101-Lever-Seated-Leg-Press_Thighs.png;https://apilyfta.com/static/GymvisualPNG/22671101-Lever-Seated-Leg-Press_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/22671201-Lever-Seated-Leg-Press_Thighs.mp4;58237
Curl di Concentrazione;Concentration Curl;Bicipiti;curl-di-concentrazione;https://apilyfta.com/static/GymvisualPNG/02971101-Dumbbell-Concentration-Curl_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/02971101-Dumbbell-Concentration-Curl_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/02971201-Dumbbell-Concentration-Curl_Upper-Arms-FIX_.mp4;57743
Pulley Basso Schiena Dritta ai Cavi;Cable Straight Back Seated Row;Schiena;pulley-basso-schiena-dritta-ai-cavi;https://apilyfta.com/static/GymvisualPNG/02391101-Cable-Straight-Back-Seated-Row_Back.png;https://apilyfta.com/static/GymvisualPNG/02391101-Cable-Straight-Back-Seated-Row_Back_small.png;https://apilyfta.com/static/GymvisualMP4/02391201-Cable-Straight-Back-Seated-Row_Back.mp4;57333
45 degree hyperextension;45 degree hyperextension ;Schiena;45-degree-hyperextension;https://apilyfta.com/static/GymvisualPNG/08771101-45-degree-hyperextension-(arms-in-front-of-chest)_Back.png;https://apilyfta.com/static/GymvisualPNG/08771101-45-degree-hyperextension-(arms-in-front-of-chest)_Back_small.png;https://apilyfta.com/static/GymvisualMP4/08771201-45-degree-hyperextension-(arms-in-front-of-chest)_Back.mp4;57031
Calf Raise in Piedi;Standing Calf Raise;Polpacci;calf-raise-in-piedi;https://apilyfta.com/static/GymvisualPNG/04171101-Dumbbell-Standing-Calf-Raise_Calf.png;https://apilyfta.com/static/GymvisualPNG/04171101-Dumbbell-Standing-Calf-Raise_Calf_small.png;https://apilyfta.com/static/GymvisualMP4/04171201-Dumbbell-Standing-Calf-Raise_Calves.mp4;56917
Curl Polso un Braccio;One arm Wrist Curl;Avambracci;curl-polso-un-braccio;https://apilyfta.com/static/GymvisualPNG/03641101-Dumbbell-One-arm-Wrist-Curl_Forearm-SFIX.png;https://apilyfta.com/static/GymvisualPNG/03641101-Dumbbell-One-arm-Wrist-Curl_Forearm-SFIX_small.png;https://apilyfta.com/static/GymvisualMP4/03641201-Dumbbell-One-arm-Wrist-Curl_Forearm.mp4;56514
Dip Tricipiti;Triceps Dip;Tricipiti;dip-tricipiti;https://apilyfta.com/static/GymvisualPNG/08141101-Triceps-Dip_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/08141101-Triceps-Dip_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/08141201-Triceps-Dip_Upper-Arms-FIX_.mp4;55237
Adduzione Anca da Seduto alla Macchina;Lever Seated Hip Adduction;Quadricipiti;adduzione-anca-da-seduto-alla-macchina;https://apilyfta.com/static/GymvisualPNG/05981101-Lever-Seated-Hip-Adduction_Thighs.png;https://apilyfta.com/static/GymvisualPNG/05981101-Lever-Seated-Hip-Adduction_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/05981201-Lever-Seated-Hip-Adduction_Thighs.mp4;53950
Pulley Basso;Low Seated Row;Schiena;pulley-basso;https://apilyfta.com/static/GymvisualPNG/01801101-Cable-Low-Seated-Row_Back.png;https://apilyfta.com/static/GymvisualPNG/01801101-Cable-Low-Seated-Row_Back_small.png;https://apilyfta.com/static/GymvisualMP4/01801201-Cable-Low-Seated-Row_Back.mp4;53453
Calf Raise alla Smith;Smith Calf Raise;Polpacci;calf-raise-alla-smith;https://apilyfta.com/static/GymvisualPNG/11641101-Smith-Calf-Raise-(version-2)_Calves.png;https://apilyfta.com/static/GymvisualPNG/11641101-Smith-Calf-Raise-(version-2)_Calves_small.png;https://apilyfta.com/static/GymvisualMP4/11641201-Smith-Calf-Raise-(version-2)_Calves.mp4;53336
Curl Polso;Wrist Curl;Avambracci;curl-polso;https://apilyfta.com/static/GymvisualPNG/01251101-Barbell-Wrist-Curl-II_Forearms.png;https://apilyfta.com/static/GymvisualPNG/01251101-Barbell-Wrist-Curl-II_Forearms_small.png;https://apilyfta.com/static/GymvisualMP4/01251201-Barbell-Wrist-Curl-(VERSION-2)_Forearms-FIX_.mp4;52212
Squat Completo alla Smith;Smith Full Squat;Quadricipiti;squat-completo-alla-smith;https://apilyfta.com/static/GymvisualPNG/32811101-Smith-Full-Squat_Thighs.png;https://apilyfta.com/static/GymvisualPNG/32811101-Smith-Full-Squat_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/32811201-Smith-Full-Squat_Thighs_.mp4;52045
Stacco a Gambe Tese;Straight Leg Deadlift;Femorali;stacco-a-gambe-tese;https://apilyfta.com/static/GymvisualPNG/01161101-Barbell-Straight-Leg-Deadlift_Thighs-AFIX.png;https://apilyfta.com/static/GymvisualPNG/01161101-Barbell-Straight-Leg-Deadlift_Thighs-AFIX_small.png;https://apilyfta.com/static/GymvisualMP4/01161201-Barbell-Straight-Leg-Deadlift_Thighs.mp4;52031
da Seduto Gamba Distensioni alla Macchina;Lever Seated Leg Press ;Quadricipiti;da-seduto-gamba-distensioni-alla-macchina;https://apilyfta.com/static/GymvisualPNG/33851101-Lever-Seated-Leg-Press-(VERSION-2)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/33851101-Lever-Seated-Leg-Press-(VERSION-2)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/33851201-Lever-Seated-Leg-Press-(VERSION-2)_Thighs_.mp4;51293
Crunch su Panca Declinata;Decline Crunch;Addominali;crunch-su-panca-declinata;https://apilyfta.com/static/GymvisualPNG/02771101-Decline-Crunch_waist.png;https://apilyfta.com/static/GymvisualPNG/02771101-Decline-Crunch_waist_small.png;https://apilyfta.com/static/GymvisualMP4/02771201-Decline-Crunch_Waist.mp4;51154
Russian Twist;Russian Twist;Addominali;russian-twist;https://apilyfta.com/static/GymvisualPNG/06871101-Russian-Twist_waist.png;https://apilyfta.com/static/GymvisualPNG/06871101-Russian-Twist_waist_small.png;https://apilyfta.com/static/GymvisualMP4/06871201-Russian-Twist_waist.mp4;50879
Pulley Basso Presa Larga;Seated Wide-grip Row;Schiena;pulley-basso-presa-larga;https://apilyfta.com/static/GymvisualPNG/02181101-Cable-Seated-Wide-grip-Row_Back.png;https://apilyfta.com/static/GymvisualPNG/02181101-Cable-Seated-Wide-grip-Row_Back_small.png;https://apilyfta.com/static/GymvisualMP4/02181201-Cable-Seated-Wide-grip-Row_Back_.mp4;50037
Chest Press alla Macchina;Lever Chest Press;Petto;chest-press-alla-macchina;https://apilyfta.com/static/GymvisualPNG/14551101-Lever-Chest-Press-(VERSION-2)_Chest.png;https://apilyfta.com/static/GymvisualPNG/14551101-Lever-Chest-Press-(VERSION-2)_Chest_small.png;;49437
Croci su Panca Inclinata;Incline Fly;Petto;croci-su-panca-inclinata;https://apilyfta.com/static/GymvisualPNG/03191101-Dumbbell-Incline-Fly_Chest-FIX.png;https://apilyfta.com/static/GymvisualPNG/03191101-Dumbbell-Incline-Fly_Chest-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/03191201-Dumbbell-Incline-Fly_Chest-FIX2_.mp4;49170
Rematore un Braccio con Manubri;Dumbbell One Arm Bent-over Row;Schiena;rematore-un-braccio-con-manubri;https://apilyfta.com/static/GymvisualPNG/02921101-Dumbbell-Bent-over-Row_back_Back-AFIX.png;https://apilyfta.com/static/GymvisualPNG/02921101-Dumbbell-Bent-over-Row_back_Back-AFIX_small.png;https://apilyfta.com/static/GymvisualMP4/02921201-Dumbbell-Bent-over-Row_Back-FIX_.mp4;47742
45 degrees Gamba Distensioni alla Pressa;Sled 45 degrees Leg Press ;Quadricipiti;45-degrees-gamba-distensioni-alla-pressa;https://apilyfta.com/static/GymvisualPNG/22241101-Sled-45-degrees-Leg-Press-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/22241101-Sled-45-degrees-Leg-Press-(female)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/22241201-Sled-45-degrees-Leg-Press-(female)_Thighs_.mp4;46785
Split Squat Bulgaro con Manubri;Dumbbell Bulgarian Split Squat ;Quadricipiti;split-squat-bulgaro-con-manubri;https://apilyfta.com/static/GymvisualPNG/22901101-Dumbbell-Bulgarian-Split-Squat-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/22901101-Dumbbell-Bulgarian-Split-Squat-(female)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/22901201-Dumbbell-Bulgarian-Split-Squat-(female)_Thighs.mp4;46219
in Piedi Inverso Presa Curl ai Cavi;Cable Standing Reverse Grip Curl ;Avambracci;in-piedi-inverso-presa-curl-ai-cavi;https://apilyfta.com/static/GymvisualPNG/29541101-Cable-Standing-Reverse-Grip-Curl-(Straight-bar)_Forearms.png;https://apilyfta.com/static/GymvisualPNG/29541101-Cable-Standing-Reverse-Grip-Curl-(Straight-bar)_Forearms_small.png;https://apilyfta.com/static/GymvisualMP4/29541201-Cable-Standing-Reverse-Grip-Curl-(Straight-bar)_Fo.mp4;46188
Plank Frontale;Front Plank;Addominali;plank-frontale;https://apilyfta.com/static/GymvisualPNG/04651101-Front-Plank_Waist.png;https://apilyfta.com/static/GymvisualPNG/04651101-Front-Plank_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/04651201-Front-Plank-(female)_Waist_.mp4;44803
Run on Treadmill;Run on Treadmill ;Cardio;run-on-treadmill;https://apilyfta.com/static/GymvisualPNG/21971101-Run-on-Treadmill-(female)_Cardio.png;https://apilyfta.com/static/GymvisualPNG/21971101-Run-on-Treadmill-(female)_Cardio_small.png;https://apilyfta.com/static/GymvisualMP4/21971201-Run-on-Treadmill-(female)_Cardio.mp4;44567
Croci Inverse da Seduto alla Macchina;Lever Seated Reverse Fly ;Spalle;croci-inverse-da-seduto-alla-macchina;https://apilyfta.com/static/GymvisualPNG/06011101-Lever-Seated-Reverse-Fly-(parallel-grip)_shoulder.png;https://apilyfta.com/static/GymvisualPNG/06011101-Lever-Seated-Reverse-Fly-(parallel-grip)_shoulder_small.png;https://apilyfta.com/static/GymvisualMP4/06011201-Lever-Seated-Reverse-Fly-(parallel-grip)_shoulder.mp4;44289
Distensioni Spalle da Seduto alla Smith;Smith Seated Shoulder Press;Spalle;distensioni-spalle-da-seduto-alla-smith;https://apilyfta.com/static/GymvisualPNG/07651101-Smith-Seated-Shoulder-Press_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/07651101-Smith-Seated-Shoulder-Press_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/07651201-Smith-Seated-Shoulder-Press_Shoulders.mp4;44047
Basso Row alla Macchina;Lever Low Row ;Schiena;basso-row-alla-macchina;https://apilyfta.com/static/GymvisualPNG/42141101-Lever-Low-Row-(plate-loaded)_Back.png;https://apilyfta.com/static/GymvisualPNG/42141101-Lever-Low-Row-(plate-loaded)_Back_small.png;https://apilyfta.com/static/GymvisualMP4/42141201-Lever-Low-Row-(plate-loaded)_Back_.mp4;43782
Overhead Tricipiti Estensione StraighT-bar ai Cavi;Cable Overhead Tricep Extension StraighT-bar ;Tricipiti;overhead-tricipiti-estensione-straight-bar-ai-cavi;https://apilyfta.com/static/GymvisualPNG/41151101-Cable-Overhead-Tricep-Extension-Straight-Bar-(male)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/41151101-Cable-Overhead-Tricep-Extension-Straight-Bar-(male)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/41151201-Cable-Overhead-Tricep-Extension-Straight-Bar-(male)_Upper-Arms_.mp4;43420
Hanging Gamba Anca Alzate;Hanging Leg Hip Raise;Addominali;hanging-gamba-anca-alzate;https://apilyfta.com/static/GymvisualPNG/17641101-Hanging-Leg-Hip-Raise_Waist.png;https://apilyfta.com/static/GymvisualPNG/17641101-Hanging-Leg-Hip-Raise_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/17641201-Hanging-Leg-Hip-Raise_Waist.mp4;43057
Singolo Braccio Tricipiti Pushdown (Rope Attachment) ai Cavi;Cable Single Arm Triceps Pushdown (Rope Attachment);Tricipiti;singolo-braccio-tricipiti-pushdown-rope-attachment-ai-cavi;https://apilyfta.com/static/GymvisualPNG/50331101-Cable-Single-Arm-Triceps-Pushdown-(Rope-Attachment)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/50331101-Cable-Single-Arm-Triceps-Pushdown-(Rope-Attachment)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/50331201-Cable-Single-Arm-Triceps-Pushdown-(rope-attachment.mp4;42820
Pushdown Tricipiti ai Cavi;Cable Triceps Pushdown ;Tricipiti;pushdown-tricipiti-ai-cavi;https://apilyfta.com/static/GymvisualPNG/02411101-Cable-Triceps-Pushdown-(V-bar-attachment)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/02411101-Cable-Triceps-Pushdown-(V-bar-attachment)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/02411201-Cable-Triceps-Pushdown-(V-bar-attachment)_Upper-Arms.mp4;42583
